"tipo_elem";distrito;id;"cod_cent";"nombre";utm_x;utm_y;longitud;latitud
"URB";2;4189;"13049";"BATALLA DEL SALADO N-S(EMBAJADORES-FERROCARRIL)";440914.717813291;4472382.648476398;-3.6962682618685;40.39995602170344
"URB";20;10552;"44045";"Alcalá - Albarracin-Santa Leonor";446212.333790986;4476663.140962498;-3.6342063144256;40.43887628942434
"URB";15;10438;"46057";"Torrelaguna - Acc. M30 - Rafael Bergamin";444024.668210132;4478087.360408169;-3.66012483189027;40.45156200325102
"URB";13;11400;"52039";"Sierra Toledana 29 - Puerto Canencia-Puerto Canfranc";443976.629489606;4472569.881653948;-3.66020512743972;40.40185435620531
"URB";14;10749;"52616";"Camino Vinateros - M-30-Corregidor Diego Valerrabano";443967.044467039;4473549.795299465;-3.66040435022403;40.41068133087687
"URB";14;10751;"52617";"Camino Vinateros - Corregidor Diego Valderrabano-Manuel Machado";444112.086305696;4473560.598712916;-3.6586959434758;40.41078840500292
"URB";15;6147;"53016";"Gutierrez de Cetina  - Vital Aza-Ascao";445566.328389296;4475747.760304525;-3.6417444593836;40.43058799416564
"URB";15;6148;"53018";"Emilio Ferrari - Vital Aza-Esteban Collantes";445586.324075376;4475863.653754133;-3.64151865595676;40.43163333597743
"URB";16;11255;"72010";"María de las Mercedes de Borbón - Gta. Antonio Bornet-Av. Secundino Zuazo";447133.852440042;4483038.093339492;-3.62387256114877;40.49636438452114
"URB";8;6601;"79001";"Av. Niceto Alcalá Zamora - Sauceda-María de Portugal";444059.264209567;4483604.833111654;-3.6602035514912;40.50126826453862
"URB";15;6158;"53028";"Av. Daroca - Av. Francisco Largo Caballero-Lago Constanza";445301.547668555;4475255.553666697;-3.64482354755103;40.42613655072345
"URB";15;6159;"53029";"Av. Trece Rosas  - Av. Trece Rosas-Pl. Agustín González";445119.49083493;4475284.902271986;-3.64697216442029;40.42638894971712
"URB";2;3466;"13052";"SANTA MARIA CABEZA N-S(MARTIN SOLER-CANARIAS)";440784.9578701;4472672.262444275;-3.6978242016581;40.40255579387643
"URB";2;3467;"13053";"BERNARDINO OBREGON N-S(PALOS FRONTERA-STA Ma CABEZA)";440723.765324084;4472615.406707427;-3.69853998462544;40.40203925465254
"URB";2;4194;"13054";"(AFOROS) STA. MARIA CABEZA S-N(PENUELAS-EMBAJADORES)";440579.578151878;4472382.066862822;-3.70021725587493;40.3999269349453
"URB";2;4195;"13055";"CACERES O-E(STA.Ma CABEZA-FERNANDO POO)";440529.362207838;4472282.037083292;-3.70079962038584;40.3990222314952
"URB";2;4196;"13056";"PENUELAS N-S(CARVAJALES-STA.Ma CABEZA)";440493.344779386;4472309.803871253;-3.70122661351595;40.39926979572243
"URB";2;4197;"13057";"Po DELICIAS S-N(TORTOSA-MENDEZ ALVARO)";441170.966309486;4473090.699231273;-3.69331424810006;40.40635264849984
"URB";15;6138;"53007";"Francisco Villaespesa  - Salas Barbadillo-Ezequiel Solana";445324.346563472;4475600.52215158;-3.64458446297167;40.42924571998916
"URB";15;6139;"53008";"Francisco Villaespesa - Berastegui-Ezequiel Solana";445462.550573207;4475632.807360625;-3.64295800987368;40.42954563567904
"URB";15;6141;"53010";"Ascao - Emilio Ferrari-Gutierre de Cetina";445652.160583855;4475713.955342918;-3.6407297125407;40.43028907232985
"URB";15;6143;"53012";"Ascao  - José Arcones Gil-Luis Ruíz";445935.426633657;4475866.964868373;-3.63740338003119;40.43168592873317
"URB";15;6150;"53020";"Ascao - Emilio Ferrari-Luis Ruíz";445754.754045714;4475747.691618711;-3.63952314527732;40.43059968457692
"URB";15;10300;"53021";"Poeta Blas de Otero - Poeta Blas de Otero-María Teresa Sáenz de Heredia";444426.092155;4474749.226971282;-3.65509914077896;40.42151726115002
"URB";15;3648;"53030";"Salida Cementerio - Cementerio-Av. Daroca";445249.533996631;4475242.012547833;-3.64543551806178;40.42601114327314
"URB";1;7139;"13728";"(AFOROS) Po DEL  PRADO N-S(PL. PLATERIAS-GTA. CARLOS V)";441180.388137766;4473711.059323631;-3.69326056079676;40.41194183013263
"URB";16;11000;"55094";"Av. Machupichu - Silvano-Pl. Manuel Rodrigo";446247.129661638;4479101.654986578;-3.63400247389845;40.46084600975068
"URB";16;6277;"55407";"Sotillo - Sotillo-Av. Madroños";445981.355939655;4478654.564426755;-3.63709898030452;40.45680114641425
"URB";3;4171;"13060";"Pº DEL PRADO S-N (NEPTUNO-PL LEALTAD)";441157.38232994;4474202.895412455;-3.69357718581224;40.41637090694396
"URB";3;5080;"13061";"PSO. REINA CRISTINA O-E(ANDRES TORREJON-PL. MARIANO DE CAVIA)";442168.182114747;4473157.520300634;-3.68156868856319;40.40702447743418
"URB";2;11206;"13500";"STA. Ma CABEZA N-S(PM13030+13032) LATERALES TUNEL";440935.923848571;4472889.486441028;-3.69606541322589;40.40452338031195
"URB";2;7136;"13700";"(AFOROS) STA Ma CABEZA N-S (LATERAL DRCHO.-IZQDO-TUNEL)";441089.264767075;4473105.918624081;-3.69427846215536;40.40648397517939
"URB";3;7137;"13719";"(AFOROS) Po INFANTA ISABEL E-O(ALFONSO XII-GTA. CARLOS V)";441465.391130768;4473250.219828098;-3.68985929264165;40.40781044481628
"URB";1;7138;"13727";"(AFOROS) Po DEL PRADO S-N(ESPALTER-PL.CANOVA CASTILLO)";441204.405705543;4473833.470778235;-3.69298881671078;40.41304627041145
"URB";15;6144;"53013";"Vital Aza - Luis Ruíz-Emilio Ferrari";445631.70471563;4475951.251585476;-3.64099115849924;40.43242543406402
"URB";15;3649;"53033";"Ezequiel Solana  - Ezequiel Solana-Francisco Villaespesa";445422.953907624;4475547.554500444;-3.64341747930407;40.42877503289218
"URB";16;6301;"56019";"Ctra. Acceso Estación de Hortaleza - Virgen del Carmen-Monovar";444416.58146112;4480594.95365156;-3.65572286250211;40.47417792954375
"URB";16;6331;"56024";"SAnta Adela - Santa Adela - Ctra. Estación de Hortaleza";444820.254427579;4481106.636752116;-3.65100550813601;40.47881433189959
"URB";16;10843;"56049";"Gran Via de Hortaleza - Arroy del Quinto - Andres Obispo";444893.630649707;4479839.307201895;-3.65002977122459;40.46740248775796
"URB";16;11019;"56057";"Aconcagua - M40-Nevado del Cumbal";446615.089531778;4479962.187580528;-3.62973511950433;40.46862186694869
"URB";16;11057;"56061";"Manuel Chaves Nogales - Abizanda-Ctra. Estación de Hortaleza";444603.372370584;4480865.404271059;-3.65354303157334;40.47662675652853
"URB";15;10836;"59039";"Torrelaguna - Av. Badajoz-Condesa de Venadito";444549.644989617;4477144.573706349;-3.65385177946423;40.44310408127483
"URB";20;6468;"66002";"Av. Arcentales - Av. Arcentales-Pl. Grecia";448716.760540017;4476151.300713113;-3.60463709800027;40.43442353643761
"URB";15;10308;"53040";"Av. Márques de Corbera - Gerardo Cordón-José Barbastre";444789.395369368;4475305.398889424;-3.65086511718641;40.42655175370201
"URB";15;6168;"53042";"Luis Ruíz - Braulio Gutiérrez-Francisco Rioja";445899.907829586;4475696.17242167;-3.63780757382439;40.43014502348119
"URB";13;10896;"68016";"Concejo de Trevenga - Sierra de Albarracín-Av. Entrevías";442954.484419718;4470845.354950449;-3.67209529209217;40.38624944283805
"URB";13;10898;"68018";"Av. Entrevías - Mejorana-Sierra de Albarracín";443054.985528584;4470750.058194784;-3.67090277328377;40.38539782976137
"URB";13;10163;"68603";"Av. Entrevías - Calero Pita-Hernández Más";443176.809735918;4470461.085558503;-3.66944181100064;40.38280291242403
"URB";1;7113;"15001";"ALCALA E-O( GIRO A ALCALA) (BARQUILLO-GRAN VIA)";440977.997495172;4474490.762868071;-3.69571815718068;40.41895145403269
"URB";3;4243;"15002";"Po PRADO S-N(PL. CANOVAS DEL CASTILLO-PL. CIBELES)";441174.285938168;4474312.245618864;-3.69338806986965;40.41735718227212
"URB";4;3671;"15003";"(AFOROS) ALCALA E-O(PL. INDEPENDENCIA-PL. CIBELES)";441426.83144164;4474583.694014703;-3.69043647943342;40.41982033673656
"URB";1;4244;"15004";"Po RECOLETOS N-S(PRIM-PL. CIBELES)";441290.060324466;4474762.337246665;-3.69206506155712;40.42142000362004
"URB";1;4245;"15005";"BARQUILLO N-S(INFANTAS-ALCALA)";440986.674917128;4474579.804968918;-3.69562414177091;40.41975420367437
"URB";15;6162;"53034";"Ezequiel Solana  - Servando Batanero- Francisco Villaespesa";445339.701583412;4475680.323890368;-3.64441031177891;40.42996562793294
"URB";15;6163;"53035";"Ezequiel Solana  - Ezequiel Solana-Vital Aza";445266.500861428;4475807.939111372;-3.64528423862975;40.43111044377741
"URB";15;6164;"53036";"Vital Aza - Gutierre de Cetina-Ezequiel Solana";445352.812401632;4475803.23946815;-3.64426631999551;40.43107378169788
"URB";15;10301;"53038";"José Luis Arrese - Av. Marqués de Corbera-Travesía José Luis Arrese";444361.098517385;4474833.117741644;-3.65587257097076;40.42226865216873
"URB";15;6166;"53039";"Av. Marqués de Corbera - Ricardo Ortíz-Montejurra";444499.262542278;4475022.944763017;-3.65426055969833;40.42398794648557
"URB";13;10899;"68019";"Av. Entrevías - Mejorana-Sierra de Albarracín";443058.894528119;4470747.452195094;-3.67085648913209;40.38537462056956
"URB";1;4246;"15006";"ALCALA E-O(PL. CIBELES-BARQUILLO)";441111.516886231;4474525.018256452;-3.694147587108;40.41926950255812
"URB";1;4247;"15007";"ALCALA E-O(GIRO A GRAN VIA)(BARQUILLO-GRAN VIA)";440976.366510807;4474496.66156387;-3.69573792837391;40.41900447665267
"URB";1;4248;"15008";"ALCALA E-O(GRAN VIA-CEDACEROS)";440838.254423386;4474444.762821679;-3.69736097546605;40.41852714031295
"URB";1;4249;"15009";"ALCALA O-E(BARQUILLO-CIBELES)";441021.876510141;4474492.359620712;-3.69520112023158;40.41896894937779
"URB";1;4250;"15010";"ALCALA O-E(CEDACEROS-GRAN VIA)";440775.542364975;4474413.752251533;-3.69809724570451;40.41824332145983
"URB";1;4251;"15011";"CEDACEROS S-N(CARRERA SAN JERONIMO-ALCALA)";440739.623649385;4474344.737931618;-3.69851417100618;40.417619050345
"URB";1;4252;"15012";"ALCALA E-O(CEDACEROS-PELIGROS)";440705.029434562;4474391.84667987;-3.69892630295848;40.41804096434825
"URB";15;6169;"53043";"Francisco Rioja - Francisco Rioja-Luis Ruíz";445823.638071841;4475687.197885115;-3.63870593058616;40.43005921183632
"URB";15;6178;"53052";"Nicolás Salmerón  - Villaescusa-Francisco Largo Caballero";446082.492909107;4474856.993750237;-3.63558396424021;40.42259706880201
"URB";13;10162;"68605";"Av. Entrevías - Benemeji-La Mancha";443292.181262806;4470266.107677511;-3.66806533865411;40.38105429614717
"URB";20;6523;"71024";"Cronos - Miguel Yuste-San Romualdo";447282.714516437;4476272.861718946;-3.6215538690808;40.43542896960795
"URB";20;10478;"71050";"Albasanz - Santa Leonor-Alfonso-Gómez";446685.695997998;4476462.740569747;-3.62860844169608;40.43710145059426
"URB";20;10543;"71055";"Av. 25 de Septiembre -  Pl. de las Olivas - Marquesado de Sta. Marta";446932.037257436;4477496.988951305;-3.62579048620833;40.44643431049597
"URB";20;10544;"71056";"Puente de Felipe Juvara - Grta. Yucatan - Juan Ignacio Luca de Tena";446888.470400486;4477807.821669545;-3.6263302024851;40.44923168483624
"URB";15;10305;"53055";"Av. Marqués de Corbera - Montejurra-Ricardo Ortíz";444512.458203699;4475044.248112337;-3.65410687364582;40.42418073896186
"URB";1;4287;"16009";"GENERAL MITRE E-O(ALAMO-GRAN VIA)";439780.63654527;4474975.009127191;-3.70987681148949;40.42322797774631
"URB";15;10304;"53056";"Av. Marqués de Corbera - Montejurra-Ntra. Sra. del Villar";444559.085713894;4475074.495424877;-3.65355988325107;40.4244563318344
"URB";16;11241;"72006";"Av. de Secundino Zuazo - Josefina Aldecoa-Josefina Aldecoa";447941.877507524;4482952.386395385;-3.61433055231595;40.49564337243388
"URB";3;7091;"15308";"(MICRO) PL. CIBELES S-N (DELANTE G.12 )(GIRO IZQDA)";441221.564775162;4474529.940731691;-3.69285094334173;40.41932162707476
"URB";1;7101;"16004";"CUESTA SAN VICENTE O-E(Po DEL REY-ARRIAZA)";439111.011125537;4474645.559578598;-3.71773834940578;40.42021141830657
"URB";9;4284;"16006";"PL. ESPANA N-S(SAN LEONARDO-CUESTA SAN VICENTE)";439635.038464069;4475072.496016044;-3.71160227750105;40.42409563248054
"URB";1;4289;"16011";"GRAN VIA, 59 N-S(ISABEL LA CATOLICA-SAN BERNARDO)";439853.487316086;4474857.666994612;-3.70900699692898;40.42217617628355
"URB";1;4290;"16012";"ISABEL LA CATOLICA O-E(PL. SANTO DOMINGO-GRAN VIA)";439832.269427536;4474804.407551427;-3.70925205605727;40.4216948571036
"URB";15;10307;"53053";"Santa Genoveva - Santa Genoveva-Av. Trece Rosas";445059.893464871;4475300.004286828;-3.64767600491721;40.42652106352826
"URB";15;10303;"53054";"Av. Marqués de Corbera - Poeta Blas de Otero-San Vidal";444451.835596946;4474973.948440238;-3.65481532891465;40.42354339552453
"URB";9;4285;"16007";"CUESTA SAN VICENTE O-E(GRAN VIA-FERRAZ)";439636.390335292;4474962.837480948;-3.71157593238439;40.42310787765686
"URB";9;4286;"16008";"PL. ESPANA S-N(REYES-SAN LEONARDO)";439670.54596838;4475031.4390451;-3.71117983837642;40.42372834842241
"URB";15;10447;"53062";"Francisco Villaespesa - José María Pereda-Hermanos Machado";445042.418145101;4475566.531943798;-3.64790504546196;40.4289209391064
"URB";15;10453;"53063";"Fco. Villaespesa - Ledesma-José María Pereda";445118.3760922;4475578.452538235;-3.64701064658555;40.42903334120593
"URB";21;11224;"72002";"Av. Manuel Fraga Iribarne - P.P.-Gta. Javier Bellosillo";448448.212399886;4482359.523489737;-3.60830745407683;40.49033415911018
"URB";15;6183;"53405";"Francisco Villaespesa - Francisco Villaespesa-Lago Constanza";445228.610270616;4475591.69045288;-3.64571229234013;40.42915986109627
"URB";16;11240;"72014";"Av. Secundino Zuazo - Josefina Aldecoa-CésarCort Boti";447995.582742537;4482930.561998819;-3.61369502758714;40.49545013414861
"URB";16;11227;"72024";"José Antonio Fernández Ordóñez - Gustavo Pérez Puig-Gta. Javier Bellosillo";448510.738725302;4482480.862660525;-3.60757954590722;40.49143112738182
"URB";16;11228;"72025";"José Antonio Fernández Ordóñez - Av. Juan Antonio Samaranch-Gta. Javier Bellosillo";448362.570645546;4482443.661899223;-3.6093248222827;40.49108679893155
"URB";1;3672;"16022";"GRAN VIA,52 S-N(SILVA-LIBREROS)";440011.261477149;4474733.591895796;-3.70713558564493;40.42106984097788
"URB";1;10387;"16024";"GRAN VIA, 40 E-O (CONCEPCION ARENAL-MIGUEL MOYA)";440185.47705009;4474644.892362802;-3.70507377153336;40.42028333612961
"URB";1;4301;"16026";"GRAN VIA, 34 E-O(MESONERO ROMANOS-CONCEPCION ARENAL)";440262.350209516;4474637.231317945;-3.70416696155056;40.42021984412868
"URB";1;10678;"16031";"CLAVEL, 1 S-N (CABALLERO DE GRACIA - GRAN VIA)";440637.264853734;4474540.560348328;-3.69973888649004;40.41937581671128
"URB";1;4306;"16034";"(AFOROS)GRAN VIA, 19 O-E(MONTERA-PELIGROS)";440558.755682625;4474602.578446439;-3.70067004493819;40.41992890074402
"URB";15;6179;"53401";"Av. Marqués de Corbera - Santa Prisca-Teresa Sáinz Heredia";444743.379873965;4475259.320327265;-3.65140354527155;40.42613359744441
"URB";1;10388;"16027";"GRAN VIA S-N (GIRO A JACOMETREZO)";440134.953186253;4474645.708342151;-3.70566936408025;40.4202870535545
"URB";1;4303;"16029";"TRES CRUCES S-N(PL.DEL CARMEN-GRAN VIA)";440376.99271288;4474553.768727807;-3.7028078669955;40.41947619628303
"URB";1;3731;"16030";"SALUD S-N(PL. DEL CARMEN-GRAN VIA)";440346.262513091;4474554.684317784;-3.70317016009733;40.41948224196273
"URB";15;6180;"53402";"Francisco Villaespesa - Ledesma-Francisco Villaespesa";445080.337011439;4475569.626605815;-3.64745830740889;40.42895132181311
"URB";15;6182;"53404";"Francisco Villaespesa - Francisco Villaespesa-Ledesma";445121.998772152;4475571.715409656;-3.6469673590555;40.42897288839261
"URB";9;4340;"17004";"Po MORET  O-E(MARTIN DE LOS HEROS-PRINCESA)";438860.366720657;4476220.973995658;-3.72084414367778;40.43438503701777
"URB";9;4341;"17005";"PRINCESA S-N(MELENDEZ VALDES-PL. MONCLOA)";439100.55239806;4476080.560276797;-3.71799908022174;40.43313775330696
"URB";9;3746;"17008";"BENITO GUTIERREZ O-E(TUTOR-PRINCESA)";439056.202522633;4475944.218857944;-3.71850884908963;40.43190628443578
"URB";15;6192;"53414";"San Marcelo - San Marcelo-Ricardo Ortíz";444160.220124801;4475361.963291501;-3.65828682577675;40.42701932382008
"URB";9;4342;"17006";"MELENDEZ VALDES E-O(ARCIPRETES DE HITA-PRINCESA)";439150.064921039;4476085.86195717;-3.71741588298826;40.43318913684132
"URB";15;6186;"53408";"Francisco Villaespesa - Berastegui-Ezequiel Solana";445398.521307169;4475619.027021401;-3.64371164087567;40.42941729428046
"URB";15;6187;"53409";"Francisco Villaespesa - Ezequiel Solana-Berástegui";445485.833791624;4475628.096358962;-3.64268312955222;40.42950472248658
"URB";15;6189;"53411";"Pl. Villaflor - Vital Aza-Ascao";446071.47106526;4475963.80326455;-3.63580777160876;40.43256713598016
"URB";16;11409;"72038";"Acceso JA Samaranch (en carrril dcho desde Antonio Perpiñá) - Antonio Perpiña-Intercambiador";447726.621211025;4481611.493116843;-3.61676002424102;40.48355038468348
"URB";21;11412;"72041";"JA Samaranch - Fernando Higueras-MAria Reiche";448002.077093707;4481989.703623704;-3.61354119307326;40.48697480136072
"URB";21;11415;"72046";"Maria Reiche 8 - Carlos Fdez Casado-JA Samaranch";448153.628771886;4482059.812981925;-3.61175881489759;40.48761586210642
"URB";16;11414;"72047";"Maria Reiche - Maria Mercedes Borbón-JA Samaranch";447993.548726617;4482155.604596556;-3.61365542917725;40.48846878994345
"URB";7;3745;"17007";"PRINCESA S-N(BENITO GUTIERREZ-MELENDEZ VALDES)";439139.41859701;4476005.314861586;-3.71753368004929;40.43246275590057
"URB";15;6190;"53412";"Luis Ruíz - Luis Ruíz-Braulio Gutiérrez";445981.497206363;4475572.886018533;-3.63683526385271;40.42903969112037
"URB";7;3747;"17009";"RODRIGUEZ SAN PEDRO E-O(GAZTAMBIDE-PRINCESA)";439275.27888479;4475940.673689662;-3.71592585827455;40.4318903707222
"URB";9;4343;"17010";"PRINCESA N-S(ALTAMIRANO-MARQUES DE URQUIJO)";439213.27905088;4475853.073639818;-3.71664838556904;40.43109670378006
"URB";15;6184;"53406";"Francisco Villaespesa - Francisco Villaespesa-Salas Barbadillo";445273.033662356;4475594.397071121;-3.64518883945858;40.42918716758394
"URB";19;3695;"54012";"San Cipriano  - Jardín de la Duquesa-Lago Leman";448677.695417784;4472777.333235559;-3.6048253950767;40.4040262511688
"URB";21;11213;"72401";"Acceso Gta.Jose  Antonio Corrales (Carril BUS)  - Fernando Higueras-Jose  Antonio Corrales";448433.87420237;4481807.727964359;-3.60843174195551;40.48536240086714
"URB";9;4351;"17019";"PRINCESA, 39 N-S(QUINTANA-REY FRANCISCO)";439366.34389664;4475569.106446518;-3.71481686627888;40.42854977705985
"URB";9;4352;"17020";"EVARISTO SAN MIGUEL O-E(TUTOR-PRINCESA)";439363.416460796;4475417.790303052;-3.71483694299077;40.42718644247076
"URB";9;4354;"17021";"(AFOROS) PRINCESA N-S(VENTURA RODRIGUEZ-PL.ESPANA)";439525.685685714;4475273.356581862;-3.71291037408276;40.42589713184292
"URB";16;6619;"79026";"Av. Burgos - Francisco Pi y Margall-Av. Burgos";443566.579367962;4482979.172224412;-3.66596203107919;40.49559868955142
"URB";7;4346;"17013";"PRINCESA S-N(ALBERTO AGUILERA-RRODRIGUEZ SAN PEDRO)";439229.153112277;4475839.119878527;-3.71645991725651;40.43097216227667
"URB";9;4347;"17014";"MARQUES DE URQUIJO E-O(PRINCESA-TUTOR)";439193.676416239;4475785.149179548;-3.71687297699782;40.43048337871669
"URB";9;4348;"17015";"PRINCESA, 41 N-S(BUEN SUCESO-QUINTANA)";439297.368567926;4475689.158208409;-3.71564142767968;40.42962622449136
"URB";1;3621;"17016";"SERRANO JOVER E-O(ALBERTO AGUILERA-PRINCESA)";439403.837709898;4475697.111035875;-3.71438708194444;40.42970562956945
"URB";9;4349;"17017";"PRINCESA S-N(SEMINARIO DE NOBLES-SERRANO JOVER)";439398.273295113;4475524.09204406;-3.71443618370974;40.42814659451175
"URB";9;4350;"17018";"PRINCESA S-N(SERRANO JOVER-ALBERTO AGUILERA)";439332.710006187;4475647.020989427;-3.71522078630474;40.42924921257728
"URB";19;6198;"54006";"Av. Daroca  - Calahorra-Casalarreina";447918.70186403;4473109.878678654;-3.61379674603957;40.4069749056278
"URB";19;6201;"54009";"Av. Daroca - Calahorra-Camino Viejo de Vicálvaro";448134.841876093;4472893.738608999;-3.61123198212738;40.40504126789467
"URB";19;6202;"54010";"Camino Viejo de Vicálvaro - Calahorra-San Cipriano";448173.705224322;4472804.693483034;-3.61076675068142;40.40424151091795
"URB";9;4355;"17023";"VENTURA RODRIGUEZ E-O(PRINCESA-TUTOR)";439484.30307355;4475293.748957638;-3.71340012422775;40.42607782619329
"URB";9;4358;"17026";"ROMERO ROBLEDO, 21 E-O(MENDIZABAL-FERRAZ)";438815.522347756;4475913.913714979;-3.72134326509775;40.43161561397297
"URB";9;4359;"17027";"FERRAZ, 95  S-N(BENITO GUTIERREZ-ROMERO ROBLEDO)";438766.501000706;4475834.32274833;-3.72191349842135;40.43089501834766
"URB";9;4360;"17028";"PINTOR ROSALES N-S(BENITO GUTIERREZ-ALTAMIRANO)";438699.344272618;4475728.101364504;-3.72269494052887;40.42993318586107
"URB";9;4361;"17029";"MARQUES DE URQUIJO E-O(PINTOR ROSALES-FERRAZ)";438822.587745987;4475623.065458586;-3.72123198074574;40.42899605166136
